,customer_code,Days since last sales,Customer age in days,Recencia,Nro Sku,Frecuency,Indicator key
1597,131373graba,98.0,88.5,70.5,0.0,77.0,26.0
1598,127707graba,97.0,100.0,90.5,0.0,22.0,19.0
1599,131733graba,38.0,92.5,80.0,0.0,0.0,
1600,121649graba,98.0,56.0,82.5,0.0,24.0,1.0
1601,127033graba,91.5,92.0,74.0,0.0,22.0,12.0
1602,131121graba,23.5,100.0,83.5,100.0,38.0,56.0
1603,130491graba,92.5,100.0,96.0,0.0,87.0,27.5
1604,126872graba,100.0,99.0,0.0,0.0,81.0,66.0
1605,131994graba,97.0,87.0,96.5,0.0,100.0,100.0
1606,131588graba,0.0,0.0,0.0,0.0,0.0,50.0
1607,127032graba,78.0,92.0,87.5,0.0,38.5,28.5
1608,130765graba,55.0,37.0,0.0,0.0,1.0,
1609,131819graba,67.0,92.0,90.5,50.0,61.0,30.5
1610,127674graba,97.5,100.0,22.5,50.0,100.0,100.0
1611,131080graba,90.0,64.0,65.5,0.0,9.0,0.0
1612,131558graba,85.0,33.5,40.5,0.0,0.0,4.0
1613,129530graba,91.5,33.0,76.5,0.0,10.0,10.5
1614,131163graba,66.0,43.0,85.5,0.0,0.0,3.5
1615,132245graba,70.0,16.0,91.5,0.0,0.0,0.0
1616,125752graba,94.0,83.0,44.0,0.0,0.0,2.0
1617,132209graba,43.0,48.5,0.0,0.0,1.0,
1618,140726graba,89.0,50.0,96.0,0.0,18.0,21.5
1619,130718graba,100.0,97.0,54.5,0.0,96.0,67.0
1620,131675graba,94.0,77.0,64.0,7.0,2.5,0.0
1621,127031graba,96.5,92.0,86.5,0.0,44.0,27.5
1622,129582graba,0.0,0.0,100.0,0.0,0.0,
1623,130739graba,95.0,61.0,75.5,0.0,0.0,4.0
1624,132135graba,65.0,20.0,0.0,0.0,1.0,
1625,123046graba,88.0,100.0,0.0,0.0,0.0,4.0
1626,126328graba,11.5,0.0,97.5,0.0,3.0,
1627,127169graba,91.0,100.0,90.0,0.0,25.0,10.0
1628,128806graba,89.0,80.0,0.0,0.0,0.0,3.0
1629,131954graba,94.0,100.0,68.0,0.0,0.0,3.0
1630,132163graba,0.0,91.0,0.0,0.0,0.5,
1631,130333graba,94.0,87.0,80.5,0.0,9.0,6.0
1632,129026graba,96.0,88.0,89.5,0.0,25.0,8.0
1633,131993graba,15.0,78.0,0.0,0.0,0.0,
1634,125182graba,33.0,61.0,0.0,0.0,0.5,
1635,126625graba,50.0,38.0,0.0,0.0,0.0,
1636,127873graba,58.5,28.0,0.0,0.0,0.0,
1637,131199graba,83.0,0.0,0.0,0.0,0.0,
1638,130365graba,92.5,9.0,92.0,0.0,0.0,1.0
1639,132028graba,94.5,52.5,79.0,0.0,0.0,3.0
1640,261discarvi020290340017,100.0,97.5,90.5,60.5,60.0,5.0
1641,30020discarvi110255060010,97.0,99.0,88.5,67.5,52.0,15.0
1642,20105discarvi110304060015,95.0,95.0,75.5,38.5,21.5,1.0
1643,23013discarvi110304060015,100.0,95.0,93.0,77.0,58.0,53.0
1644,30143discarvi020396120010,19.5,100.0,68.5,6.0,0.0,0.0
1645,24227discarvi218417750019,36.5,98.0,84.5,100.0,65.0,48.0
1646,4399discarvi214964050016,0.0,72.5,2.5,4.0,0.0,1.0
1647,316discarvi214964050016,70.0,56.5,0.0,2.0,0.0,0.0
1648,31107discarvi214684740012,100.0,100.0,97.0,81.5,100.0,70.0
1649,12222discarvi216440800012,40.0,94.0,87.5,20.0,44.0,18.0
1650,31534discarvi080282650014,0.0,0.0,0.0,0.0,0.0,100.0
1651,42192discarvi218899800012,96.0,83.0,91.0,70.0,36.5,36.0
1652,41155discarvi020574830019,17.0,82.5,91.5,0.0,0.0,4.0
1653,43022discarvi110175450017,100.0,79.0,17.5,40.0,16.0,5.0
1654,12224discarvi216179040013,40.0,94.0,82.5,17.5,38.0,9.0
1655,30137discarvi110355010015,100.0,97.5,92.5,100.0,82.0,31.0
1656,49014discarvi,98.0,94.0,35.0,16.5,5.0,5.0
1657,2494discarvi020066170014,32.0,100.0,82.5,0.0,10.0,1.0
1658,86discarvi110416660014,100.0,100.0,85.5,57.0,41.0,4.0
1659,41059discarvi214958930018,41.0,68.0,45.0,8.0,0.0,2.0
1660,49013discarvi110326070013,88.0,85.5,5.0,0.0,3.0,3.0
1661,12223discarvi110241350011,40.0,93.0,62.5,17.5,25.0,4.0
1662,43024discarvi217750220012,100.0,82.0,87.5,35.0,38.0,8.0
1663,42218discarvi48360173,74.0,73.0,85.0,46.0,13.5,3.0
1664,30136discarvi215431490016,95.0,57.0,89.5,16.0,10.0,5.0
1665,41038discarvi,66.0,96.0,90.5,100.0,17.0,5.0
1666,48040discarvi020410190017,97.0,54.0,76.5,49.5,6.0,11.0
1667,17392discarvi217182450012,100.0,93.0,88.5,76.5,27.0,30.0
1668,42216discarvi219251640012,100.0,59.0,82.5,12.5,20.0,0.0
1669,12334discarvi020141420019,2.0,100.0,52.5,37.5,15.5,3.0
1670,42168discarvi214626280012,100.0,96.0,57.5,37.5,35.0,11.0
1671,41167discarvi219044470014,75.0,71.0,90.5,60.5,33.0,10.0
1672,21017discarvi216985520018,100.0,97.0,85.5,78.0,39.0,11.0
1673,45116discarvi020119840019,100.0,69.5,88.5,46.0,37.0,24.0
1674,12370discarvi020133970013,97.0,94.5,82.5,49.5,32.0,8.0
1675,41083discarvi214186770017,100.0,93.0,89.5,73.0,29.0,31.0
1676,30140discarvi214284550011,100.0,97.0,93.5,81.0,100.0,47.0
1677,12194discarvi214661590014,100.0,1.0,86.5,52.0,42.5,13.0
1678,43055discarvi217484520013,98.0,47.5,87.0,36.0,6.0,3.0
1679,43056discarvi212983460015,96.0,42.0,85.5,63.0,9.0,13.0
1680,42202discarvi44109242,94.0,74.0,87.0,56.5,22.5,11.0
1681,30025discarvi020399610019,95.0,40.0,89.5,54.0,33.0,9.0
1682,30069discarvi020442490016,100.0,92.0,91.5,49.5,44.5,25.0
1683,42157discarvi020550650010,97.5,36.5,67.5,7.5,19.0,6.0
1684,4533discarvi110019650012,100.0,97.0,90.0,100.0,100.0,100.0
1685,35517discarvi080282650014,0.0,0.0,0.0,0.0,0.0,50.0
1686,30061discarvi217248700011,91.0,26.0,61.5,0.0,0.0,0.0
1687,43062discarvi217842280011,100.0,39.0,87.5,42.0,18.0,4.0
1688,4463discarvi215364230011,95.5,96.0,93.5,6.0,42.0,1.0
1689,99discarvi020271040011,97.0,97.0,92.5,64.0,77.0,12.0
1690,43083discarvi020608510011,97.5,25.0,93.0,39.0,15.0,19.0
1691,42252discarvi020149630012,95.0,22.0,88.5,0.0,10.0,32.0
1692,42238discarvi150709400015,76.0,46.0,88.5,25.5,9.5,1.0
1693,24199discarvi080161050016,66.0,25.0,80.5,4.0,0.0,0.0
1694,30019discarvi020347140011,97.5,50.0,92.0,80.5,26.5,42.0
1695,30074discarvi110235960016,97.5,57.0,94.0,87.5,40.0,22.0
1696,30047discarvi110221720018,100.0,44.0,84.5,42.0,16.0,1.0
1697,43067discarvi213590910013,31.0,98.5,60.5,44.0,28.0,
1698,43063discarvi050225780018,100.0,41.0,93.0,39.0,26.5,23.0
1699,43025discarvi218821570019,100.0,77.0,81.5,0.0,25.0,2.5
1700,42237discarvi090304790015,100.0,48.0,92.5,33.0,13.0,1.0
1701,42281discarvi150452860019,92.0,16.0,91.5,11.5,5.5,0.0
1702,15194discarvi215926790014,0.0,93.0,26.5,0.0,15.0,51.0
1703,43064discarvi020580470010,94.0,30.5,78.5,0.0,7.5,0.0
1704,43080discarvi213814230010,50.0,22.0,68.5,44.0,11.5,4.0
1705,42241discarvi43304568,98.0,35.0,85.5,20.0,10.5,2.0
1706,43052discarvi218157000015,85.5,0.0,97.5,0.0,0.0,34.0
1707,4538discarvi217038080017,97.0,18.5,94.0,11.5,13.5,1.0
1708,21201discarvi110196380018,90.0,30.0,91.5,0.0,6.0,7.0
1709,22038discarvi218592720018,100.0,24.0,95.5,4.5,26.5,6.0
1710,43097discarvi218916750014,99.0,0.0,67.5,17.5,4.0,1.0
1711,42166discarvi213809740014,100.0,0.0,91.5,41.0,20.0,3.0
1712,98discarvi216340410018,100.0,100.0,85.0,100.0,83.0,51.0
1713,26discarvi080133160015,96.0,95.5,75.5,82.5,47.0,100.0
1714,12082discarvi217180210014,100.0,95.0,88.0,97.5,100.0,25.0
1715,262discarvi214454870011,17.0,96.0,0.0,15.5,0.5,0.0
1716,311discarvi214047020019,98.0,93.5,81.0,52.0,61.0,10.0
1717,4304discarvi080195690018,100.0,96.0,70.0,63.0,39.0,6.0
1718,24194discarvi080104310012,100.0,95.5,82.5,52.0,66.0,9.0
1719,4055discarvi217584030018,98.0,98.0,94.5,72.5,100.0,55.0
1720,258discarvi020050350018,100.0,96.0,80.0,31.5,28.0,13.0
1721,30022discarvi216720460017,100.0,95.5,91.5,100.0,70.0,94.0
1722,24231discarvi216531070017,100.0,98.0,94.5,76.0,100.0,100.0
1723,4225discarvi190332750010,97.0,96.0,75.5,38.5,23.0,8.0
1724,24200discarvi216650520016,90.5,0.0,100.0,0.0,0.0,0.0
1725,31523discarvi215018420010,100.0,97.0,96.5,44.5,59.5,12.0
1726,30024discarvi214902220015,100.0,70.0,95.0,54.5,30.5,1.0
1727,51011discarvi020527230019,97.0,48.0,95.0,12.5,21.5,1.0
1728,52016discarvi216403890011,98.0,47.0,94.0,28.5,16.5,15.0
1729,52021discarvi45762524,100.0,47.0,97.0,65.5,36.5,7.0
1730,51027discarvi30706626,74.0,36.0,88.0,15.0,1.5,0.0
1731,51033discarvi50734156,73.0,27.0,98.0,12.5,1.5,0.0
1732,52053discarvi43235478,88.0,27.0,91.5,23.5,3.5,0.0
1733,51023discarvi46177623,94.0,24.0,80.0,7.5,1.5,0.0
1734,51036discarvi49477575,75.0,24.0,100.0,0.0,0.5,
1735,52014discarvi020594040013,85.0,23.0,97.0,0.0,6.5,1.0
1736,52068discarvi219358190014,89.0,15.0,96.0,7.5,2.5,0.0
1737,52026discarvi170325360011,86.0,45.0,96.5,65.5,19.5,0.0
1738,43036discarvi217660130014,97.5,72.0,95.0,49.5,31.5,2.0
1739,41217discarvi020366860016,100.0,25.0,97.5,54.5,23.5,0.0
1740,51015discarvi020344720017,100.0,45.0,96.0,28.5,25.5,2.0
1741,52000discarvi020624510012,90.0,49.0,94.5,33.5,15.5,0.0
1742,52065discarvi110240400015,96.0,16.0,96.5,33.5,8.5,0.0
1743,43045discarvi216684330015,98.0,66.0,96.0,33.5,33.5,1.0
1744,43090discarvi219515840010,96.0,22.5,96.0,23.5,10.5,0.0
1745,517discarvi020150050016,42.0,97.0,98.0,3.0,18.0,18.0
1746,12377discarvi,55.0,98.0,98.0,31.5,22.5,4.0
1747,22095discarvi,100.0,98.0,98.0,100.0,45.5,36.0
1748,48037discarvi110231250014,55.0,93.0,97.5,31.5,15.0,24.0
1749,16023discarvi,100.0,86.5,90.0,16.5,5.5,0.0
1750,30011discarvi218935220017,100.0,89.0,98.0,67.5,35.0,35.0
1751,15076discarvi215926790014,94.0,75.0,93.0,12.0,7.0,4.0
1752,15028discarvi215926790014,100.0,75.0,97.0,25.5,20.0,18.0
1753,15082discarvi215926790014,59.0,71.0,86.0,0.0,1.0,0.0
1754,15054discarvi215926790014,28.0,70.5,98.0,0.0,0.0,0.0
1755,48014discarvi150588790012,52.0,100.0,98.0,64.5,17.5,4.0
1756,15079discarvi215926790014,97.0,57.0,97.0,9.0,16.0,9.0
1757,14217discarvi215926790014,83.0,81.0,95.0,3.0,9.5,3.0
1758,14031discarvi215926790014,83.0,84.5,96.0,16.5,12.0,5.0
1759,16066discarvi215926790014,76.5,59.0,94.0,3.0,4.5,2.0
1760,14108discarvi215926790014,100.0,85.0,97.0,3.0,24.5,9.0
1761,14037discarvi215926790014,80.5,78.5,93.0,3.0,6.0,2.0
1762,14252discarvi215926790014,81.0,75.0,95.0,6.0,7.5,6.0
1763,16379discarvi215926790014,100.0,79.5,93.0,19.5,7.5,2.0
1764,16331discarvi215926790014,100.0,90.5,95.5,9.0,14.0,9.0
1765,42239discarvi45382419,100.0,43.0,98.0,9.0,15.5,11.0
1766,15080discarvi215926790014,60.0,71.0,95.5,9.0,5.0,1.0
1767,42036discarvi020058800012,98.0,92.0,97.0,31.5,24.5,7.0
1768,42243discarvi080167160018,100.0,33.5,98.0,31.5,11.5,6.0
1769,43058discarvi110349420010,82.5,44.0,94.0,28.5,3.0,6.0
1770,45096discarvi211711570017,99.0,98.0,90.0,25.5,6.5,36.0
1771,21283discarvi215034530011,98.0,25.0,96.0,22.5,3.5,1.0
1772,42233discarvi080201400012,98.0,59.0,97.0,43.5,16.5,4.0
1773,42282discarvi43697864,81.0,16.5,100.0,3.0,0.0,0.0
1774,42196discarvi32656825,83.0,20.0,97.0,0.0,1.0,0.0
1775,42286discarvi150444490011,97.0,12.0,96.0,9.0,2.0,0.0
1776,42215discarvi16756671,93.0,74.0,94.0,12.0,7.5,0.0
1777,4042discarvi,91.0,84.5,68.0,9.0,1.0,0.0
1778,42198discarvi48149088,91.0,77.0,91.0,16.5,5.0,1.0
1779,43093discarvi217890560010,100.0,17.5,96.5,12.0,3.5,0.0
1780,31531discarvi211691370018,100.0,100.0,90.0,100.0,90.0,64.0
1781,500400discarvi216615300013,100.0,1.0,95.0,52.5,100.0,66.0
1782,12389discarvi080145010013,100.0,93.0,78.5,15.0,6.0,33.0
1783,4526discarvi020064880014,8.0,88.0,0.0,0.0,0.0,
1784,43021discarvi080126240017,95.0,84.0,86.0,26.5,9.0,13.0
1785,12398discarvi212513380015,95.0,82.5,65.5,7.0,4.0,15.0
1786,31077discarvi215100420010,100.0,82.0,86.0,34.0,10.0,3.0
1787,42258discarvi020483320018,74.0,19.0,0.0,0.0,0.0,
1788,43102discarvi217668070010,100.0,7.0,95.5,30.0,6.0,9.0
1789,50005discarvi080184860014,100.0,3.0,90.5,7.0,1.0,0.0
1790,42200discarvi217636540011,26.5,77.0,77.5,50.0,0.0,0.0
1791,29224discarvi214230430018,93.0,70.0,73.0,0.0,4.5,0.0
1792,43044discarvi219328690019,99.0,65.0,88.5,37.5,40.0,13.0
1793,51000discarvi210775100013,87.0,54.5,56.0,15.0,1.5,0.0
1794,30026discarvi080264850015,89.0,43.0,62.5,10.0,16.0,3.0
1795,43076discarvi217850180012,82.0,24.0,70.5,0.0,0.0,2.0
1796,31543discarvi020458760018,100.0,93.0,92.5,0.0,28.0,3.0
1797,43074discarvi110274750019,90.0,23.0,89.5,0.0,3.0,1.0
1798,24226discarvi216668060017,100.0,83.0,80.5,12.0,8.0,0.0
1799,236discarvi212470530010,78.0,25.0,88.5,8.0,2.5,0.0
1800,52043discarvi216157830011,97.0,36.0,93.5,7.5,10.5,0.0
1801,52050discarvi180196000011,100.0,30.5,94.5,54.5,12.5,0.0
1802,46281discarvi217186430016,91.0,22.0,80.0,0.0,0.0,0.0
1803,42263discarvi150852370019,87.0,22.0,92.0,6.0,0.5,0.0
1804,43096discarvi45374367,97.0,15.0,80.5,0.0,0.0,0.0
1805,43031discarvi110436090019,100.0,73.0,90.0,100.0,50.0,100.0
1806,43075discarvi110436350010,98.0,28.5,85.0,33.0,37.0,100.0
1807,48038discarvi070263710018,38.0,88.5,82.5,100.0,53.0,12.0
1808,24223discarvi,100.0,98.0,53.5,11.0,40.0,7.0
1809,574discarvi110412690016,97.5,97.0,74.5,22.0,73.0,96.0
1810,48039discarvi150768170012,31.0,73.0,64.0,33.0,11.0,1.0
1811,24204discarvi213597890018,96.5,100.0,78.0,97.0,38.0,76.0
1812,42040discarvi020057000012,97.0,94.5,28.0,37.5,12.5,36.0
1813,12078discarvi215315650010,93.0,95.0,78.0,52.5,36.0,65.0
1814,21015discarvi213981830018,100.0,98.0,85.0,32.5,44.0,54.0
1815,42037discarvi212334750012,97.0,90.5,59.0,67.5,22.5,15.0
1816,12404discarvi215259400018,0.0,39.5,66.0,0.0,5.0,56.0
1817,21050discarvi213981830018,100.0,92.0,66.0,0.0,25.5,17.0
1818,12079discarvi020057000012,92.5,0.0,0.0,0.0,0.0,0.0
1819,41179discarvi43060263,96.0,60.0,96.5,28.5,12.0,2.0
1820,19005discarvi,96.5,98.0,97.0,43.5,21.0,4.0
1821,12268discarvi215057810010,0.0,100.0,52.5,25.0,15.0,1.0
1822,42199discarvi080239600019,85.0,75.0,94.5,31.5,7.5,1.0
1823,30063discarvi020547750018,96.5,100.0,94.0,31.5,10.0,2.0
1824,14105discarvi215926790014,54.0,46.0,96.0,0.0,0.0,0.0
1825,43054discarvi110175450017,97.5,50.0,60.5,50.0,5.0,1.0
1826,43057discarvi28636758,67.0,44.0,94.0,19.5,1.0,0.0
1827,14066discarvi215926790014,78.0,84.5,95.5,3.0,9.5,2.0
1828,16077discarvi215926790014,94.0,39.0,91.0,12.0,2.0,1.0
1829,45108discarvi215142920011,100.0,95.0,32.5,12.5,23.0,4.0
1830,43084discarvi020260100018,97.5,25.0,98.0,16.5,10.0,3.0
1831,41231discarvi150473250015,97.0,17.5,97.0,28.5,4.5,2.0
1832,41077discarvi110316310011,100.0,95.0,77.5,35.0,55.5,12.0
1833,24027discarvi215109870019,98.0,97.0,88.5,21.0,52.0,5.0
1834,22013discarvi020410190017,97.0,15.0,25.5,26.0,0.0,0.0
1835,31096discarvi217339170015,0.0,54.0,54.5,0.0,0.0,30.0
1836,42221discarvi080257520013,76.0,71.0,84.0,6.0,1.5,0.0
1837,42213discarvi50307543,85.0,74.0,84.5,3.0,2.0,0.0
1838,42160discarvi215266630015,61.0,27.0,72.5,0.0,14.0,4.0
1839,16392discarvi150613550016,98.0,54.0,98.0,6.0,17.0,53.0
1840,52005discarvi150509550013,100.0,49.0,87.0,23.5,7.5,0.0
1841,43086discarvi110106350017,100.0,20.0,78.5,0.0,1.0,11.0
1842,42256discarvi150776920017,95.0,23.0,96.0,9.0,3.0,0.0
1843,42041discarvi,94.0,99.0,91.0,22.5,7.0,1.0
1844,42292discarvi216954180010,100.0,0.0,96.5,16.0,3.0,0.0
1845,42151discarvi080133450013,96.5,40.0,94.0,6.0,3.5,6.0
1846,4202discarvi25239022,95.0,95.0,94.0,22.5,11.0,2.0
1847,25026discarvi110337700013,68.0,83.0,85.0,11.5,14.5,2.0
1848,22076discarvi,99.0,84.5,95.0,19.5,12.0,2.0
1849,41196discarvi090305660018,85.0,45.5,64.5,0.0,0.0,0.0
1850,22199discarvi,100.0,100.0,94.0,44.5,35.5,1.0
1851,3discarvi080215210016,76.0,21.0,100.0,0.0,0.5,0.0
1852,28discarvi080278210013,76.0,21.0,100.0,0.0,0.5,0.0
1853,278discarvi080226160015,76.0,21.0,100.0,0.0,0.5,0.0
1854,281discarvi,93.0,21.0,92.5,3.0,1.0,0.0
1855,42257discarvi49074876,76.0,21.0,100.0,0.0,0.5,0.0
1856,42240discarvi080260130018,89.0,43.0,86.0,12.5,4.5,0.0
1857,42229discarvi17353519,85.0,21.0,96.0,0.0,1.0,0.0
1858,42226discarvi14424648,85.0,68.5,82.5,6.0,1.5,0.0
1859,42220discarvi080267670018,89.0,46.0,90.0,6.0,2.0,0.0
1860,42265discarvi54183949,87.0,21.0,93.0,11.5,6.5,1.0
1861,42211discarvi28390433,85.0,21.0,96.0,0.0,1.0,0.0
1862,42201discarvi150698710013,85.0,78.0,78.5,15.0,12.5,4.0
1863,42266discarvi35421289,98.0,21.0,96.5,9.0,4.5,0.0
1864,42267discarvi080260130018,85.0,21.0,96.0,0.0,1.0,0.0
1865,43020discarvi214734760011,3.0,95.0,16.5,0.0,1.0,
1866,12316discarvi110070000011,33.0,96.0,59.5,7.0,4.0,0.0
1867,42224discarvi25084835,85.0,68.5,77.0,6.0,1.0,0.0
1868,42249discarvi49882902,100.0,26.0,97.0,16.5,7.5,1.0
1869,190discarvi080204380012,97.5,33.0,97.5,9.0,9.5,2.0
1870,43013discarvi150454910013,99.0,100.0,91.0,15.0,23.5,1.0
1871,43006discarvi,95.5,87.0,71.0,12.5,5.5,0.0
1872,52018discarvi150778690019,95.0,48.5,87.0,33.5,6.5,0.0
1873,43070discarvi16514809,92.0,31.0,93.5,6.0,2.0,0.0
1874,52032discarvi150973360014,83.0,44.0,91.5,33.5,6.5,0.0
1875,43065discarvi218609290016,72.0,38.0,94.0,6.0,1.0,0.0
1876,52017discarvi150834650013,89.0,46.5,94.0,36.0,12.5,0.0
1877,12279discarvi110301060014,100.0,27.5,93.5,11.5,19.5,5.0
1878,42246discarvi020429650013,63.0,25.0,15.5,0.0,9.0,1.0
1879,43082discarvi219275380010,71.0,23.0,98.5,0.0,0.0,0.0
1880,43081discarvi020532620016,100.0,26.0,95.0,73.5,24.0,16.5
1881,51014discarvi218578100016,75.0,28.0,90.0,7.5,0.5,
1882,41215discarvi110363910011,94.0,22.0,58.5,3.0,1.0,0.0
1883,52042discarvi18688220,97.0,36.0,93.0,49.5,10.5,0.0
1884,52064discarvi49495846,82.0,17.0,0.0,0.0,,
1885,52047discarvi090324180018,98.0,34.0,98.0,23.5,32.5,1.0
1886,52072discarvi219189910015,97.0,13.0,92.0,7.5,2.5,0.0
1887,43043discarvi215981450017,71.0,0.0,76.5,20.0,0.0,0.0
1888,52031discarvi070089220014,100.0,44.0,96.0,28.5,26.5,0.0
1889,43104discarvi217554240014,98.0,9.0,72.5,3.0,0.0,0.0
1890,43068discarvi110394630010,95.0,31.0,63.5,0.0,5.0,4.0
1891,84discarvi020237790011,96.5,97.0,89.0,52.5,5.5,1.0
1892,31503discarvi,96.0,0.5,0.0,0.0,,
1893,52090discarvi213170720017,100.0,2.0,94.5,7.5,0.5,0.0
1894,45089discarvi020134320012,4.0,96.5,96.5,31.5,0.0,1.0
1895,2443discarvi110354990016,34.0,97.0,21.5,3.0,2.0,0.0
1896,43071discarvi110439300014,100.0,32.0,92.5,42.0,25.0,6.0
1897,42290discarvi150489570014,96.5,10.0,94.0,18.5,6.5,7.5
1898,42270discarvi080289820012,99.0,20.0,94.5,15.0,17.5,6.0
1899,12280discarvi216450470015,100.0,100.0,89.0,8.0,100.0,20.0
1900,31131discarvi217634800016,100.0,83.0,89.5,0.0,55.0,7.0
1901,16133discarvi215926790014,74.0,90.5,89.0,0.0,3.5,2.0
1902,14102discarvi215926790014,78.5,85.0,93.5,0.0,6.5,1.0
1903,14311discarvi215926790014,100.0,81.0,96.0,6.0,13.5,2.0
1904,14029discarvi215926790014,27.5,78.5,98.0,0.0,2.5,1.0
1905,14213discarvi215926790014,83.0,84.5,96.0,6.0,11.5,3.0
1906,14247discarvi215926790014,26.0,71.0,0.0,0.0,1.0,
1907,16144discarvi215926790014,66.0,84.0,94.0,6.0,6.0,2.0
1908,14030discarvi215926790014,97.0,84.0,97.0,3.0,20.5,10.0
1909,14101discarvi215926790014,97.0,34.0,89.0,3.0,1.5,0.0
1910,16032discarvi215926790014,82.0,49.5,94.0,3.0,3.0,2.5
1911,16017discarvi215926790014,75.0,27.5,93.0,0.0,0.0,
1912,16296discarvi215926790014,83.0,24.0,95.5,0.0,1.0,0.0
1913,15201discarvi215926790014,82.0,29.0,97.5,3.0,3.5,0.0
1914,14198discarvi215926790014,83.0,55.0,83.0,0.0,1.0,0.0
1915,16059discarvi215926790014,26.0,76.5,93.0,0.0,0.0,0.0
1916,16318discarvi215926790014,46.0,56.0,94.0,0.0,0.0,0.0
1917,48025discarvi110198210012,4.0,95.0,98.0,25.5,0.0,0.0
1918,48028discarvi45010248,3.0,100.0,94.0,22.5,0.0,0.0
1919,42169discarvi,14.0,83.5,0.0,0.0,0.0,
1920,42191discarvi150487680017,0.0,100.0,79.0,100.0,100.0,0.0
1921,45088discarvi213624050011,46.0,73.0,93.0,40.5,1.5,0.0
1922,43030discarvi44879651,32.0,75.0,89.0,25.5,0.0,0.0
1923,42206discarvi18973728,100.0,74.0,97.0,22.5,21.5,1.0
1924,43101discarvi020626580018,98.0,17.0,94.0,20.0,12.5,4.0
1925,108discarvi110243060010,98.0,97.0,90.5,31.5,64.0,7.0
1926,48029discarvi020561370014,6.0,100.0,96.5,31.5,1.0,0.0
1927,43048discarvi150414700018,100.0,58.0,82.5,35.0,18.0,2.0
1928,14314discarvi215926790014,1.5,94.0,0.0,50.0,10.0,66.0
1929,16070discarvi215926790014,29.0,70.0,98.0,0.0,0.0,0.0
1930,42253discarvi47693511,96.0,20.0,97.0,0.0,22.0,28.0
1931,15075discarvi215926790014,85.0,16.0,96.0,0.0,0.0,0.0
1932,14301discarvi216546170012,19.0,83.0,94.0,0.0,0.0,0.0
1933,14274discarvi215926790014,28.5,80.0,97.0,0.0,2.0,0.0
1934,14316discarvi216294240011,20.0,79.5,98.0,0.0,0.5,0.0
1935,14257discarvi215926790014,82.5,78.0,90.0,3.0,3.5,0.0
1936,42205discarvi43456137,86.5,74.0,80.0,12.0,1.5,0.0
1937,14143discarvi215926790014,27.0,74.0,96.0,0.0,0.0,0.0
1938,14317discarvi215926790014,28.5,77.0,98.0,0.0,2.0,0.0
1939,14250discarvi215926790014,100.0,85.0,97.0,6.0,23.0,4.0
1940,43051discarvi150650840014,43.0,57.0,97.0,12.0,0.0,0.0
1941,51020discarvi217738340011,87.0,41.0,97.5,0.0,24.5,1.0
1942,501discarvi42506199,97.0,23.0,98.0,0.0,8.5,2.0
1943,41061discarvi213400230016,100.0,87.0,95.5,90.0,45.0,68.0
1944,31513discarvi217719830017,100.0,96.0,91.0,63.0,47.0,21.0
1945,31097discarvi080153270010,100.0,98.0,91.0,78.0,50.0,11.0
1946,42054discarvi216830230016,100.0,90.0,89.5,60.0,36.0,18.0
1947,22175discarvi214860420011,100.0,96.0,86.5,36.0,29.0,3.0
1948,42164discarvi080049290019,81.0,86.0,85.0,15.0,18.0,2.0
1949,30058discarvi214425500015,100.0,82.0,80.5,65.5,18.0,2.0
1950,24207discarvi210352670010,100.0,69.5,79.0,57.0,15.0,2.0
1951,30029discarvi212113780016,100.0,80.0,88.0,36.0,29.0,2.0
1952,42236discarvi216475340018,98.0,22.0,83.5,23.5,12.0,9.0
1953,43046discarvi212113780016,100.0,27.5,89.5,28.5,22.0,1.0
1954,43053discarvi020248150019,100.0,18.0,89.5,39.0,20.0,5.0
1955,43060discarvi217997280015,89.0,0.0,86.5,22.5,10.0,1.0
1956,12198discarvi212646120014,88.0,0.0,89.5,22.5,12.0,1.0
1957,43047discarvi212113780016,100.0,22.0,83.5,17.5,13.0,0.0
1958,43059discarvi213246150011,100.0,0.0,88.0,22.5,15.0,1.0
1959,47002discarvi020246420019,100.0,98.0,95.5,46.0,44.0,43.0
1960,47026discarvi216703240012,100.0,98.0,94.0,93.0,72.5,87.0
1961,47022discarvi217450120012,100.0,97.0,95.5,73.0,100.0,36.0
1962,12366discarvi217772660015,100.0,97.0,92.0,56.0,64.5,21.0
1963,4369discarvi020143160014,12.0,100.0,0.0,15.0,0.0,0.0
1964,41098discarvi215474100015,100.0,97.0,84.0,100.0,27.0,4.0
1965,31533discarvi218393910011,98.0,60.0,65.5,53.0,7.0,1.0
1966,26170discarvi215926790014,28.0,94.5,92.0,3.0,1.5,0.0
1967,4482discarvi020160520015,100.0,100.0,97.0,0.0,74.5,2.0
1968,42197discarvi080156540019,89.0,79.0,49.0,32.5,5.5,3.0
1969,42214discarvi35995032,82.0,74.0,92.0,19.5,5.0,0.0
1970,41041discarvi215206850019,100.0,47.0,91.5,0.0,12.0,2.0
1971,43073discarvi216168350016,69.0,25.0,98.5,0.0,0.0,0.0
1972,43099discarvi29133155,100.0,17.5,92.5,8.0,11.5,3.0
1973,52028discarvi217049650014,97.0,46.0,95.0,0.0,19.5,0.0
1974,43005discarvi,45.5,99.0,0.0,0.0,0.0,0.0
1975,2446discarvi216764090010,88.0,100.0,91.0,44.5,20.5,0.0
